userName,review,at,score,app_name,sentiment_label,sentiment_score
noob,sorry yah gw kasih bintang 3 soalnya saya butuh pinjaman kalimatnya selalu data tidak lengkap padahal sudah update ke bank BRI ...giliran tidak butuh malah di tawarin ... giliran mau pengajuan di briguna lagi malah muncul lagi kalimat data tidak lengkap ini sudah berbulan bulan begitu,2025-08-14 21:56:44,3,BRImo,negative,0.998111367225647
Sunaryo Naryo,"Saya sangat Puas, transaksi jadi lebih mudah",2025-08-14 21:36:15,5,BRImo,positive,0.9607564806938171
Ainul Arifin,mantap👍👍👍👍,2025-08-14 21:19:33,5,BRImo,positive,0.9992712140083313
Dede Supriyatna,Bagus.,2025-08-14 20:49:22,5,BRImo,positive,0.9955363273620605
Almin labaco Almin,aplikasi yang bagus,2025-08-14 20:01:46,5,BRImo,positive,0.9939996004104614
agusni praja,Sangat Membantu,2025-08-14 19:10:25,5,BRImo,positive,0.9977299571037292
Ulil Amri,Pokok nya bismillah aja dulu.,2025-08-14 18:56:30,5,BRImo,neutral,0.8747638463973999
Agus Taopik,mantappppp,2025-08-14 18:12:59,5,BRImo,positive,0.9929996728897095
Nabila Putri,bagus,2025-08-14 18:05:37,5,BRImo,positive,0.9980973601341248
Agus Wahyudi,aplikasi ini sangat membatu di saat pergi lupa membawa kartu atm. Dan proses pengiriman atau pembayaran yng sangat cepat.,2025-08-14 18:01:21,5,BRImo,positive,0.9908287525177002
Rais Fatar,bagus dah,2025-08-14 17:57:40,5,BRImo,positive,0.9965140223503113
Abng syg Ku,aplikasi nya sangat bgus nyimpen uang aman,2025-08-14 17:50:41,5,BRImo,positive,0.9989286065101624
Sastra Malehoy,sangaat baguss sangat membantu,2025-08-14 17:45:48,5,BRImo,positive,0.9988864064216614
Pasaribu Ananda Ricky,untuk hari ini kacau.. saya tidak bisa tf uang ke bank lain.. yang keluar pemberitahuan bahasa Ingris dan warna hitam,2025-08-14 17:40:33,1,BRImo,negative,0.9972611665725708
Cita cita Cita,yang pasti enak mau apa saja.,2025-08-14 17:07:46,4,BRImo,positive,0.9934329986572266
ion saja,kecewa sampai sekarang gak bisa transaksi. pihak banj juga gak bisa kasih solisi,2025-08-14 16:48:20,1,BRImo,negative,0.9992080330848694
sasa bilaa,mantap,2025-08-14 16:34:43,5,BRImo,positive,0.9991832375526428
Guntur Mahesa Purwanto,"Setelah pembaharuan terbaru versi 2.86.0 aplikasi sering keluar sendiri. Sudah coba install ulang aplikasi hasilnya sama saja, hapus cache dan memori pun demikian. Pindah perangkat tidak ada hasil. Sehingga transaksi terpaksa melalui ATM. Sungguh kecewa dengan aplikasi versi terbaru saat ini.",2025-08-14 16:30:39,1,BRImo,negative,0.9991876482963562
Leolaiya Leolaiya,Saya suka,2025-08-14 16:13:46,5,BRImo,positive,0.9988043308258057
Seldy Amang,sangat bagus,2025-08-14 16:11:23,5,BRImo,positive,0.9943695664405823
Reynaldi Maher,"kenapa aplikasinya jadi berat?, padahal sebelum update normal saja. tolong diperbaiki dong demi kenyamanan saat transaksi",2025-08-14 15:44:07,3,BRImo,negative,0.9968340992927551
Saepul Azis,sangat membantu,2025-08-14 15:37:21,5,BRImo,positive,0.9959172606468201
MOCHAMMAD HERZA,sangat puas,2025-08-14 15:33:58,5,BRImo,positive,0.9979425072669983
RAJA 999,terimakasih,2025-08-14 15:19:33,5,BRImo,positive,0.9948596954345703
harmuzi aruma,"bagus, mudah",2025-08-14 15:13:58,5,BRImo,positive,0.9166399836540222
Dinda Gianrini,"mudah, cepat, fleksibel dan nyaman",2025-08-14 15:05:49,5,BRImo,positive,0.9940419793128967
RIZKA MUMTAZAH,Keren,2025-08-14 14:58:23,5,BRImo,positive,0.9989928603172302
Sem Keo (Sem Keo Channel),sip.. sip.,2025-08-14 14:49:38,5,BRImo,negative,0.8511494398117065
Rahmat Hilwana,"mudah , gampang",2025-08-14 14:39:21,5,BRImo,positive,0.9776626825332642
marlyn marsulin,sangat membantu,2025-08-14 14:37:49,5,BRImo,positive,0.9959172606468201
Ady ULPA,ok,2025-08-14 14:37:05,4,BRImo,negative,0.998392641544342
Mohamad Sukri,Malam admin. tiba tiba saya buka aplikasi brimo untuk ke 3xnya for close mulu ya. kenapa y bisa trouble ?,2025-08-14 14:34:38,5,BRImo,negative,0.9949036836624146
Muhammad Najib,mempermudah dan sangat membantu,2025-08-14 14:34:15,5,BRImo,positive,0.998654842376709
Arinbi,"cepat, simple, praktis",2025-08-14 14:25:43,5,BRImo,positive,0.9885885715484619
Assauqi Alfahri,saya sangat puas memakai brimo,2025-08-14 14:24:24,5,BRImo,positive,0.9983813762664795
Annie Chang,sangaat mudah,2025-08-14 14:23:51,5,BRImo,positive,0.9984662532806396
Yanuar Dyanto,.Alhamdulillah bagi pemula mudah di pelajari respon baik,2025-08-14 14:23:37,5,BRImo,positive,0.9938353300094604
Ahmad Musthofa,"Tiba tiba ga bisa transaksi, alasan mallware, ribet pula. telpon call centre pura² ga denger. pindah mobile banking sebelah aja",2025-08-14 14:22:15,1,BRImo,negative,0.9988486766815186
Pratama Tambunan,"bisa""nya 2 minggu sebelumnya aku ngirim uang 200k ke dana tak ad pajak giliran 50k malah ad pajak coeg mana uang tinggal itu lagi sialan",2025-08-14 14:17:57,2,BRImo,negative,0.9991681575775146
Agung RezaTriwijaya,josjiss,2025-08-14 14:17:13,5,BRImo,negative,0.8207677006721497
Yudha Hendra,ok,2025-08-14 14:13:17,5,BRImo,negative,0.998392641544342
Mulyadi Mulyadinatta17,"terimakasih, membantu sangat.",2025-08-14 14:11:32,5,BRImo,positive,0.9652590751647949
Mimin gominamm,"ada apa dengan brimo , sudah bertahun tahun pake brimo bisa memudahkan transaksi sekarang tiba tiba tidak bisa transfer dan tarik tunai slalu ada tulisan we detected somethink blocking the appliction screen ... dan seterus nya mohon solusinya",2025-08-14 14:10:27,1,BRImo,negative,0.9863691329956055
Egitanz Pratama,bug,2025-08-14 14:05:26,2,BRImo,positive,0.9149401783943176
Iga Widyarti,udh bbrp saya tidak bisa melakukan trnsaksi karena ktika saya buka Brimo disitu tertulis Brimo tidak menanggapi.itu mksdny apa y? saya jga udh k cs td tapi tdk ada jln kluarnya. tlg brimo perbaiki lgi. jjr baru kali ini brimo saya bermsalah.,2025-08-14 14:05:16,1,BRImo,negative,0.9968940019607544
Abdul Rajak,mantap,2025-08-14 14:04:55,5,BRImo,positive,0.9991832375526428
Dirz Zzz,tolong permudah untuk login,2025-08-14 14:01:09,5,BRImo,neutral,0.9938433170318604
Zen Zen,"maaf, tapi aplikasi ini susah diakses, terutama dibagian pendaftaran verifikasi wajah, apakah ai nya ketinggalan jaman sampai tidak bisa mendeteksi wajah, aplikasi tidak berguna, di atm juga terlalu jauh, buang² waktu",2025-08-14 13:59:51,1,BRImo,negative,0.9991425275802612
Heri Yanto,BRImo memang mantap,2025-08-14 13:55:12,5,BRImo,positive,0.9975265860557556
Padli Putra pangkep,bagus,2025-08-14 13:46:59,5,BRImo,positive,0.9980973601341248
Qurratul Aini,"baguss bgttt aplikasi brimo inii, memudahkan bgtt lop lop dah",2025-08-14 13:46:16,5,BRImo,positive,0.8999707102775574
fDc channel,bagus,2025-08-14 13:46:14,5,BRImo,positive,0.9980973601341248
agus maksumbppa,aplikasinya sudah 2 minggu ini kurang bagus,2025-08-14 13:41:06,3,BRImo,negative,0.9986629486083984
hafis ayyub,mantap,2025-08-14 13:39:55,5,BRImo,positive,0.9991832375526428
jk wanto,kenapa sskarang lemot banget buka aplikasinya...mau transfer aja butuh waktu 5-8 menit....,2025-08-14 13:27:55,2,BRImo,negative,0.9975209832191467
Takeshi Nanba18,"kenapaa aku brimo saya ga bisa di akses., tolong dong bantu an nya",2025-08-14 13:26:24,3,BRImo,negative,0.5268405675888062
Hatama,Oke,2025-08-14 13:25:51,5,BRImo,positive,0.9189246892929077
Rosali Telaumbanua,sangat bagus,2025-08-14 13:24:43,5,BRImo,positive,0.9943695664405823
yassa,sangat bagus sekali,2025-08-14 13:23:29,5,BRImo,positive,0.9933270215988159
Sun Hadi,setiap buka aplikasi brimo selalu keluar menutup sendiri aplikasinya. ini kenapa yaa?,2025-08-14 13:23:08,5,BRImo,negative,0.9808853268623352
Rijan Subagja,"aplikasi brimo sekarang termasuk ribet, kalah sama aplikasi uang digital , seperti dana dan lain lain, kalo bukan ada keperluan males punya aplikasi model kya beginian , mohon di perbaiki lagi ini udah jaman canggih",2025-08-14 13:21:14,1,BRImo,negative,0.997063934803009
yan fising,masa saya transaksi udah dak bisa transfer lagi sekali di keluarkan lalu pasword sama sandi saya salah padahal udah jelas paswordnya nyesal saya pake BRI bakalan saya tarik semua uang saya dari BRI tidak bermutu,2025-08-14 13:19:57,1,BRImo,negative,0.9993758797645569
Andi Darwan,bgus,2025-08-14 13:18:29,5,BRImo,positive,0.9748084545135498
Jhony Afeanpah,bagus,2025-08-14 13:17:38,5,BRImo,positive,0.9980973601341248
Rizal Super,oke,2025-08-14 13:16:58,5,BRImo,positive,0.7234290838241577
Syarif Vir,BismillaH AL BAIK,2025-08-14 13:14:15,5,BRImo,positive,0.9768316149711609
Riska Ikkah,sngat membantu buat transaksi stiap hari,2025-08-14 13:09:22,5,BRImo,positive,0.9948732256889343
sentiau boLu,"apaan ni update g jelas, malah g bisa bayar pdam, perbaiki tu",2025-08-14 13:04:52,1,BRImo,negative,0.9982314705848694
Hendri Pkp,lancar tanpa ada kendala,2025-08-14 13:00:14,5,BRImo,positive,0.9976188540458679
Mlly _,bagus,2025-08-14 12:59:34,5,BRImo,positive,0.9980973601341248
Rifkin inspirasi,mantap pokoknya,2025-08-14 12:57:03,5,BRImo,positive,0.9993195533752441
Juliandi Manenda,berkat ada nya brimo saya bisa nabung 😊 semoga brimo lebih baik lagi kedepanya🙏🏻,2025-08-14 12:48:36,5,BRImo,positive,0.9959515333175659
Yulia Dwiarisusanti,parah d feryfikasi malah gak bisa masuk aneh,2025-08-14 12:45:49,1,BRImo,negative,0.9993600249290466
Ambo Blasius Rifaldi,sangat puas,2025-08-14 12:41:47,5,BRImo,positive,0.9979425072669983
"L,Arc Reaper","apa apaan ngk ngapa-ngapain tiba tiba hilang 300 rebu,",2025-08-14 12:36:44,1,BRImo,negative,0.9979447722434998
Firman,mantap,2025-08-14 12:35:09,5,BRImo,positive,0.9991832375526428
maniya oyi,aplikasi buat semua keperluan selalu di hati mantap..,2025-08-14 12:32:35,5,BRImo,positive,0.9980438947677612
Popeye Popeye,suka meratow. kerja jauh,2025-08-14 12:32:27,1,BRImo,negative,0.9978166818618774
Sofia Fia,memudahkan untuk bertransaksi,2025-08-14 12:31:43,5,BRImo,positive,0.9978219270706177
Tiara Yuniar,mengapa apalikasi brimo saya tidak dapat menanggapi,2025-08-14 12:29:35,2,BRImo,negative,0.9334089756011963
Susi Susilawati,selalu bemaslah klw melakukan buka transaksi,2025-08-14 12:28:34,5,BRImo,positive,0.6971964836120605
Mazda38 Sombron,memuaskan,2025-08-14 12:24:14,5,BRImo,positive,0.9991828799247742
Masni Yunus,sangat membantu,2025-08-14 12:23:13,5,BRImo,positive,0.9959172606468201
Abdul Munir,ngebuk,2025-08-14 12:21:42,1,BRImo,negative,0.9985137581825256
Ahmad Hasan Taqwim,"sangat mudah dan simple,,,",2025-08-14 12:09:10,5,BRImo,positive,0.9988411068916321
Ilham Dieealone,"Maaf, Chek Mutasi kenapa gak muncul yaa ??",2025-08-14 12:09:01,1,BRImo,negative,0.9896740913391113
Poer Rama,Mantap memperlancar transaksi 👍👍,2025-08-14 12:06:41,5,BRImo,positive,0.9992285966873169
Didi Junaedi,ini gimana abis update jadi eror saya udah bayar di indomaret saldo sudah berkurang tapi di kasirnya belom masuk jadi saya bayar dua kali,2025-08-14 12:06:30,2,BRImo,negative,0.9751350283622742
Aldo Irc,sangat memuaskan,2025-08-14 12:03:47,5,BRImo,positive,0.9983042478561401
Munzir Lpg,"emang josss,gk perlu keluar rumah",2025-08-14 11:55:43,5,BRImo,negative,0.9653401374816895
Fajri 94,"sangan kecewa menggunakan app berimoo sekarang malahan gak bisa sama sekali di pakai untuk transaksi dengan alesan pengamanan, pengamanan macam mana ,dengan pengguna app berimoo punya berimo supaya gampang transaksi nya inii malahan gak bisa di pakai ,PARAHHHHH !!!!!!!",2025-08-14 11:46:35,1,BRImo,negative,0.9994519352912903
Ary Ferdian,"aplikasi sering keluar sendiri setelah update lebih bagus aplikasi BCA mobile,seabank dan Livin mandiri",2025-08-14 11:44:19,1,BRImo,positive,0.4891936182975769
Riff Biafra,ok,2025-08-14 11:43:22,5,BRImo,negative,0.998392641544342
Sena Hamzah,"coba ini aplikasi BRImo saya kenapa, dari tanggal 5 sampe sekarang masih tidak bisa dibuka, percuma komplain via email dan whatsapp BRI, tidak ada solusinya, sehabis update malah ga bisa kebuka2 ini, jaringan bagus buka aplikasi lainnya lancar lancar aja hanya pas buka BRImo aja tidak bisa stuck di LOGO BRImo nya aja tapi ga bisa masuk2 payah. sudah berbagai cara di lakukan tetep aja tidak bisa kebukaaa semoga di perbaiki lagi aplikasi nya karena sangat menghambat transaksi",2025-08-14 11:41:28,1,BRImo,negative,0.9983583092689514
Ursiyah Ursiyah,mudah di gunakan,2025-08-14 11:38:08,5,BRImo,positive,0.6413867473602295
Poernomo Poernomi,Aman & lancar,2025-08-14 11:36:57,5,BRImo,positive,0.999281108379364
Putra Kusuma,ok,2025-08-14 11:36:33,5,BRImo,negative,0.998392641544342
Alif Balqis,mau tanya kenapa kok aplikasi ini sering minta pembaharuan ya padahal baru Juli kmrn sy update skrg minta up. dateng lg,2025-08-14 11:31:20,5,BRImo,negative,0.9792836904525757
ian yong,"kenapa brimo nya error terus ya? ada yang sama kah? aku buka brimo nya error terus ada tulisan ""brimo tidak menanggapi"" tolong lah diperbaiki secepat nya",2025-08-14 11:18:17,3,BRImo,negative,0.9980244636535645
Kuswanto Mbahwan,sangat nyaman,2025-08-14 11:16:37,5,BRImo,positive,0.9993577599525452
Agus Salim,terima kasih BRI dengan adanya BRI digital semua jadi mudah,2025-08-14 11:12:47,5,BRImo,positive,0.9975003600120544
Rully wahyu lailatul Hikmah,aplikasi ini sangat bagus. bisa membantu,2025-08-14 11:12:16,5,BRImo,positive,0.9970056414604187
Hariono Tanda,kami sanggat puas layanan brimo,2025-08-14 11:10:27,5,BRImo,positive,0.9567463994026184
Zura,penggunaan yang mudah dan bisa dipahami,2025-08-14 11:08:55,5,BRImo,positive,0.9107165932655334
Rizky Rozan,sangat bagus,2025-08-14 11:02:50,5,BRImo,positive,0.9943695664405823
Penjahit Druju,sangat rekomendasi,2025-08-14 10:57:22,5,BRImo,positive,0.9914335012435913
Su Marno,bagus aplikasinya..tapi di HP ku sedikit lelet.. operasional nya..log in nya,2025-08-14 10:57:06,5,BRImo,positive,0.775827169418335
Yuni Indri,Sangat membantu dalam bertransaksi,2025-08-14 10:55:39,5,BRImo,positive,0.9937177896499634
Nurohim,Mempermudah segala transaksi,2025-08-14 10:55:22,5,BRImo,positive,0.9984350800514221
Putro Yudho,sangat membantu,2025-08-14 10:51:38,5,BRImo,positive,0.9959172606468201
Rifai Fai,paling bagus,2025-08-14 10:48:58,5,BRImo,positive,0.9981527924537659
Arjuna Hasibuan,mantap dan cepat...,2025-08-14 10:46:57,5,BRImo,positive,0.999112069606781
Wing Mhd,"jelek, kita di persulit untuk melakukan verifikasi",2025-08-14 10:46:19,1,BRImo,negative,0.9988706707954407
bisnis Samrisal,semoga bulan depan ada deposito/celengan nya untuk nabung yg berkelanjutan,2025-08-14 10:43:54,4,BRImo,neutral,0.9387675523757935
Wolter Novri Tangkudung,mudah,2025-08-14 10:41:52,5,BRImo,positive,0.9982861876487732
Naula,apk yang sangat membantu,2025-08-14 10:33:00,5,BRImo,positive,0.9954749941825867
Yuni Yati lain,mantap sangat membatu,2025-08-14 10:31:55,5,BRImo,positive,0.9644038081169128
Edo,sangat memudahkan,2025-08-14 10:30:02,5,BRImo,positive,0.9983696341514587
Prisma adi Setiono,"cs cepat tanggap atas masalah / eror yg terjadi, thx brimo",2025-08-14 10:19:47,5,BRImo,positive,0.4882505238056183
Omim. Cn,instal di Motorola 60 fusion kenapa crash trs pas mau buka aplikasinya? coba di redmi ga ada masalah.apa brimo ga support di Motorola?,2025-08-14 10:17:42,3,BRImo,negative,0.9911627769470215
Erwinfajar Fadlilah,nice,2025-08-14 10:16:11,5,BRImo,positive,0.9934777021408081
Hendarto Hendarto,proses online begitu cepat,2025-08-14 10:07:40,5,BRImo,negative,0.9201520681381226
Firman Aris,hallo sobat brimo bisa bantu daftarin biar mudahh,2025-08-14 10:07:03,5,BRImo,neutral,0.9965006113052368
Wilda Salmaardana,benar² sangat² membantu🥰,2025-08-14 10:03:06,5,BRImo,positive,0.9967625141143799
intan laelasari,bagus,2025-08-14 10:01:06,5,BRImo,positive,0.9980973601341248
wahyu diyanto,Best,2025-08-14 09:58:31,5,BRImo,positive,0.9991330504417419
Deny Wijaya,"saat ini puas, semoga kedepan tdk ada kendala",2025-08-14 09:57:38,5,BRImo,positive,0.9763115048408508
riki kusuma,good,2025-08-14 09:54:53,5,BRImo,positive,0.9990602135658264
Far Lina,"saya senang sekali bisa menginstal app brimo ini karna memudahkan kita untuk melakukan transksi,pembelian dll terimaksi telah hadir sbgai app yng berguna bgi kami yang membutuhkannya",2025-08-14 09:49:42,5,BRImo,positive,0.9944183826446533
Sulaiman Tatakan,mantap,2025-08-14 09:49:10,5,BRImo,positive,0.9991832375526428
cian marley,bagusss,2025-08-14 09:47:52,5,BRImo,positive,0.9988793730735779
Diana,"Aplikasi yang tiba-tiba klik daftar muncul pesan menyatakan no handphone ada tidak sesuai. tidak sesuai gpp bisa dirubah, tapi masalahnya diblokir akses untuk daftar, baru pertama kali mau coba bri aja udah begini banget ....",2025-08-14 09:41:13,1,BRImo,negative,0.9420421123504639
Nina Mariana,aplikasinya sangat bagus ..,2025-08-14 09:40:19,5,BRImo,positive,0.9990655779838562
Grey Simbolon,maksimal,2025-08-14 09:39:46,5,BRImo,positive,0.9978012442588806
Panglima Kumbang,good job,2025-08-14 09:34:33,5,BRImo,positive,0.9986006617546082
Rudi Widodo,sangat membantu.,2025-08-14 09:31:26,5,BRImo,positive,0.9454885721206665
Kurniasih Nia,ok banget,2025-08-14 09:31:25,5,BRImo,negative,0.9874196648597717
Rizka Nuraini,Alhamdulillah di permudah,2025-08-14 09:26:45,5,BRImo,positive,0.9965621829032898
Fenti Saputri,sangat memudahkan transaksi,2025-08-14 09:17:24,5,BRImo,positive,0.9990112781524658
Dwi Agustini,cepat mudah g ngantri,2025-08-14 09:12:52,5,BRImo,positive,0.9861727356910706
fizon Daihatsu LLG,siip,2025-08-14 08:51:04,5,BRImo,negative,0.8946148157119751
Yos Darmawan,mantap,2025-08-14 08:49:19,2,BRImo,positive,0.9991832375526428
Dennys New,Gg geming,2025-08-14 08:39:57,5,BRImo,positive,0.9722099900245667
Nedriy Wijaya,bagus,2025-08-14 08:36:21,3,BRImo,positive,0.9980973601341248
Lalu Zainul munzirin,good m banking,2025-08-14 08:31:50,5,BRImo,positive,0.9811222553253174
Darko Sr95,mantap cepat dan super puas pokok nya,2025-08-14 08:30:15,5,BRImo,positive,0.9993273019790649
Syaiful Karim,Bagus sekali dan lumayan sangat lengkap fitur²nya,2025-08-14 08:25:25,5,BRImo,positive,0.9985740184783936
Manase Sepa,bagus sangat membantu,2025-08-14 08:24:51,5,BRImo,positive,0.9817927479743958
Harry Zaara,ada apa ko gak bisa transaksi,2025-08-14 08:24:30,5,BRImo,negative,0.9916055202484131
MUHAMMAD NOUR ALIF,susah untuk login,2025-08-14 08:24:19,1,BRImo,negative,0.9986101388931274
GERCI Battelgorund Official,Kasih bintang 1 ajah.. daftar aja gx bisa mulu suruh nunggu besok.. ntar besok suruh nunggu lagi..,2025-08-14 08:24:18,5,BRImo,negative,0.9468984007835388
banyu Banyu ripaldi,saya mau masuk ke brimo ko GK bisa bisa,2025-08-14 08:23:36,5,BRImo,neutral,0.9954588413238525
Kelvin Hidayat,"Kadang kepencet ok setelah transaksi, pas mau lihat bukti transfer di kegiatan belum muncul dalam waktu yang lama, padahal di mutasi sudah keluar, mohon di perbaiki. gangguan gangguan gak jelas, internet baik tapi gak bisa masuk. padahal lagi penting",2025-08-14 08:22:31,1,BRImo,negative,0.9960969090461731
Nasir Lost,sering gangguan..parah,2025-08-14 08:22:21,1,BRImo,negative,0.999323844909668
Fauzi,orang lagi butuh duit mau bayar keperluan malah eror,2025-08-14 08:22:02,1,BRImo,negative,0.9988828301429749
ral,"tolong dong kenapa tiba² masalah kendala sistem, gw jadi nunggu bayar ni",2025-08-14 08:21:43,3,BRImo,negative,0.9982703924179077
Yulia Andini,nge lag terus masuk nya,2025-08-14 08:21:00,1,BRImo,negative,0.9962202906608582
BONBON CHANNEL,sangat bagus,2025-08-14 08:19:45,5,BRImo,positive,0.9943695664405823
angga dipa channel,ini knp tiba2 ga bs di buka apl nya????,2025-08-14 08:19:00,5,BRImo,negative,0.9753193855285645
KRISTIAN GLORY,ngelag,2025-08-14 08:17:53,1,BRImo,negative,0.9990938901901245
Abdul Rahman,udah ajukan pinjaman tapi apk gak bisa di buka,2025-08-14 08:17:39,5,BRImo,neutral,0.7886565923690796
Azzam Saefudin R,"tolong benerin min, gabisa login ni min",2025-08-14 08:17:26,3,BRImo,negative,0.5070293545722961
R W,aplikasi sering bermasalah,2025-08-14 08:15:35,1,BRImo,negative,0.9988467693328857
Rofikoh Rahma f,"seneng banget jadi ga ribet klo mau transfer ke mana2 lebih praktis dan mudah, terima kasih brimo ❤️",2025-08-14 08:11:28,5,BRImo,positive,0.9952132701873779
Ayu Lilly,canggih,2025-08-14 08:05:46,5,BRImo,positive,0.6044982075691223
Armansyah Said,Nice,2025-08-14 07:52:47,5,BRImo,positive,0.9930917024612427
crhystian 1213,"Bintang 4 dulu y, soalnya baru pakai aplikasi ini",2025-08-14 07:51:18,4,BRImo,neutral,0.5589425563812256
